t,x,y,lum
4.333333333,-21.41291895,7.162270749,150.2832875
4.375,-20.77384263,7.028775814,149.7920481
4.416666667,-20.2396244,6.948017941,149.9359968
4.458333333,-19.49676533,6.70951402,150.5382261
4.5,-18.79511126,6.45787134,149.825875
4.541666667,-18.18551129,6.192727078,148.4472077
4.583333333,-17.40126495,6.077674393,151.3499714
4.625,-16.7185934,5.829299432,149.9032492
4.666666667,-16.19076859,5.584752583,148.5415841
4.708333333,-15.38445322,5.182613322,150.0403659
4.75,-14.57233025,5.034784325,150.2832396
4.791666667,-14.11434177,4.810241597,148.9474026
4.833333333,-13.41872554,4.456766082,150.0469393
4.875,-12.70668182,4.131307802,148.9272556
4.916666667,-12.20575503,3.98327875,149.5751757
4.958333333,-11.4936704,3.728185236,149.4841815
5,-10.98318312,3.453308534,149.5810192
5.041666667,-10.38341025,3.148404089,150.4944153
5.083333333,-9.604387323,3.007170854,149.6419748
5.125,-9.088311453,2.555605164,148.3783846
5.166666667,-8.400074407,2.201641963,150.4950096
5.208333333,-7.694719163,2.025811352,149.3527066
5.25,-7.206966789,1.713066068,148.2771699
5.291666667,-6.428265137,1.26457542,149.3542115
5.333333333,-5.796593936,1.076235953,149.1525552
5.375,-5.211786046,0.7860560039,149.9710801
5.416666667,-4.501584874,0.4445226806,149.2306495
5.458333333,-3.902225872,0.1316177557,148.343607
5.5,-3.346783834,-0.02723249767,149.5086154
5.541666667,-2.659808863,-0.3869215064,147.9755112
5.583333333,-2.184624696,-0.8197281162,150.2136317
5.625,-1.467284333,-1.026310774,148.3691278
5.666666667,-0.9228731244,-1.510267196,150.1467152
5.708333333,-0.3889593371,-1.906005467,148.7412364
5.75,0.3338755038,-2.162671113,147.710766
5.791666667,0.7251359209,-2.632413932,149.4437302
5.833333333,1.484927526,-2.902830948,147.8153718
5.875,2.058823125,-3.240232934,149.5786899
5.958333333,3.188064473,-3.813540969,150.2568435
6,3.71330033,-4.108304407,148.2936127
6.041666667,4.374427927,-4.686831757,146.8543558
6.083333333,4.857988352,-4.979337864,148.107731
6.125,5.583503573,-5.265201733,146.3670543
6.166666667,6.294629953,-5.685541452,145.0551158
6.208333333,6.715485488,-5.938093582,146.9641451
6.25,7.458686566,-6.495002773,197.5203861
6.291666667,7.80178499,-6.919693695,197.3286431
6.333333333,8.578350998,-7.413227362,198.6236782
6.375,9.069476535,-7.902945273,197.3414076
6.416666667,9.597239621,-8.252705401,198.3343057
6.458333333,10.19921263,-8.684206869,198.0442147
6.5,10.75392863,-9.004187624,198.3050823
6.541666667,11.46785909,-9.513686589,198.1823418
6.583333333,11.82662791,-9.875998637,197.3758875
6.625,12.46289149,-10.27260696,197.9502492
6.666666667,12.76259769,-10.76792851,196.4703429
6.708333333,13.47220523,-10.99176497,198.3486478
6.75,13.7878591,-11.6398977,197.1963217
6.791666667,14.52630977,-11.89252014,198.8551214
6.833333333,14.9619761,-12.41727089,197.152508
6.875,15.57115563,-12.90458678,198.0896879
6.916666667,15.91099023,-13.62428644,197.9070543
6.958333333,16.56853661,-13.94537816,199.5550446
7,17.04952748,-14.59762602,198.8107325
7.041666667,17.59986673,-14.89057143,199.2244952
7.083333333,18.05631005,-15.55248182,199.0031246
7.125,18.55702251,-15.90997131,199.6794665
7.166666667,18.86431732,-16.61704786,199.1115304
7.208333333,19.54699753,-16.98563226,201.2497476
7.25,19.93246529,-17.65564869,200.3241879
7.291666667,20.58384268,-17.94048689,201.0750221
7.333333333,20.93577164,-18.61810372,199.7221274
7.375,21.51549407,-18.94204404,200.6112975
7.416666667,21.76476044,-19.70562528,200.0545016
7.458333333,22.42986573,-19.98597104,201.9795728
7.5,22.73286437,-20.70409302,200.7331714
7.541666667,23.42325112,-20.90800936,201.593327
7.583333333,23.67946018,-21.53039484,200.0017157
7.625,24.25908305,-21.9152664,200.4223301
7.708333333,24.92039972,-22.99793688,199.6624019
7.75,25.45013987,-23.53591508,200.7942089
7.791666667,25.81675748,-23.98877521,200.778734
7.833333333,26.43699028,-24.58245376,200.9008095
7.875,26.69802049,-24.96218295,200.9564045
7.916666667,27.24782876,-25.68141668,201.5351546
7.958333333,27.65760801,-26.18971177,200.743781
8,27.99649564,-26.78644734,200.7220064
8.041666667,28.54351888,-27.0681356,201.3146943
8.083333333,28.83503946,-27.77976735,200.8827636
8.125,29.465028,-28.0902462,201.3384259
8.166666667,29.68300945,-28.87350191,199.5544026
8.208333333,30.18121104,-29.46915529,201.5412349
8.25,30.64091788,-29.93456621,200.3855659
8.291666667,30.96225556,-30.69090132,200.857
8.333333333,31.53291052,-31.05500529,201.1667603
8.375,31.73998052,-31.84692826,200.2670224
8.416666667,32.36874854,-32.27586389,201.0002184
8.458333333,32.64256231,-32.83885128,199.2332051
8.5,32.86323917,-33.429475,200.3078567
8.541666667,33.39869684,-33.9260487,200.3851891
8.583333333,33.63024132,-34.7618202,200.2792045
8.625,34.06364352,-35.3482515,200.4522524
8.666666667,34.38996644,-35.77622317,200.9860757
8.708333333,34.70381662,-36.24392585,200.8921795
8.75,34.99448667,-36.8393643,200.5961171
8.791666667,35.33959428,-37.41468334,200.9331108
8.833333333,35.63249204,-37.94811141,200.1187125
8.875,35.77392675,-38.70877635,200.2624795
8.916666667,36.29192528,-39.00887968,200.5855302
8.958333333,36.57417247,-39.78125573,200.1287089
9,36.76095011,-40.40241582,200.127074
9.041666667,37.09942225,-41.07225907,200.5893077
9.083333333,37.41330455,-41.65070304,200.694551
9.125,37.68818155,-42.1238607,200.0183323
9.166666667,37.87507877,-42.80539869,200.4120857
9.208333333,38.24824615,-43.51087644,200.9188302
9.25,38.60326925,-44.03816057,200.7208714
9.291666667,38.68207308,-44.77870946,199.7975905
9.333333333,38.92411393,-45.22883892,200.3538857
9.375,39.02627945,-45.7946279,200.0844968
9.416666667,39.32475385,-46.31305294,200.6586825
9.458333333,39.56941919,-46.87107235,200.324758
9.5,39.69124961,-47.61377134,199.6293141
9.541666667,39.90117283,-48.12710714,199.9354281
9.583333333,40.25178267,-48.72024825,200.3071289
9.625,40.53804667,-49.46457649,199.7825475
9.666666667,40.68356073,-50.11581692,199.6178939
9.708333333,40.78433288,-50.79446425,199.5290286
9.75,41.04132279,-51.2641352,199.8590631
9.791666667,41.26866478,-51.81777297,199.75
9.833333333,41.50676102,-52.69739594,199.4118921
9.875,41.62086567,-53.09971538,198.9350129
9.916666667,41.7274636,-53.79513299,199.1237166
9.958333333,41.82480314,-54.44714285,199.722854
10,42.18426705,-54.98753545,199.3988718
10.04166667,42.44819007,-55.80149813,199.1560286
10.08333333,42.54619881,-56.4991869,198.5263891
10.125,42.64160401,-57.02880636,198.7334244
10.16666667,42.70125455,-57.78930297,199.1225268
10.20833333,42.7927578,-58.4290695,199.1302943
10.25,42.93507626,-59.01820373,198.3718006
10.29166667,42.87858468,-59.70833717,198.6625316
10.33333333,43.08009764,-60.14955786,198.5916063
10.375,43.24102354,-60.83623854,198.5000314
10.41666667,43.48106014,-61.64040869,198.4770667
10.45833333,43.55447438,-62.12041607,197.9933718
10.5,43.59763446,-62.8101017,197.920722
10.54166667,43.64035796,-63.54181671,197.8768211
10.58333333,43.71234536,-64.07211239,197.8277859
10.625,43.7213045,-64.8669302,198.3785095
10.66666667,43.75181401,-65.68392543,197.8737429
10.70833333,43.74680546,-66.30626226,197.7914777
10.75,43.76518341,-66.8256471,197.9246835
10.79166667,43.7247744,-67.67643892,197.7101329
10.83333333,43.71933476,-68.14836433,197.3442898
10.875,43.70192298,-68.84093518,197.2454095
10.91666667,43.69754273,-69.59769904,197.1108698
10.95833333,43.73208418,-70.15350459,196.8937093
11,43.67902378,-70.85427455,196.6626044
11.04166667,43.65792272,-71.58486978,197.1539175
11.125,43.65783766,-72.85982281,196.4944249
11.16666667,43.66329693,-73.7239475,196.9196698
11.20833333,43.60461035,-74.14663805,196.2302875
11.25,43.62136969,-74.85564281,196.0322684
11.29166667,43.59255785,-75.7081221,195.9900128
11.375,43.55723245,-76.98689215,195.9620513
11.41666667,43.52573252,-77.80645863,195.5800955
11.45833333,43.52149281,-78.64305729,195.3384405
11.5,43.42738946,-79.23213073,195.7702051
11.54166667,43.48527787,-79.88836311,195.4287492
11.58333333,43.44060076,-80.62752126,195.0832596
11.625,43.35557556,-81.1972888,194.6603514
11.66666667,43.4433014,-81.90534113,195.1164537
11.70833333,43.3974541,-82.78402428,194.5503898
11.75,43.21642284,-83.32142576,194.3466677
11.79166667,43.27632598,-83.85403797,193.629727
11.83333333,43.27165955,-84.60964803,193.9255206
11.875,43.07113993,-85.19416374,193.3111406
11.91666667,42.78000072,-85.7927988,193.929224
11.95833333,42.63244906,-86.4491029,193.0320757
12,42.50981872,-86.97031126,192.8238658
12.04166667,42.48805677,-87.79613482,192.7582115
12.08333333,42.37109883,-88.51895091,192.7461833
12.125,42.05916031,-88.90584088,192.5584455
12.16666667,41.75544658,-89.67139325,192.6933981
12.20833333,41.51924595,-90.06997568,192.4668127
12.25,41.52091248,-90.79714912,192.8610673
12.29166667,41.40879166,-91.49989603,192.7601608
12.33333333,41.24541754,-91.95572827,192.5308205
12.375,41.05118169,-92.6441866,192.3310889
12.41666667,40.6039544,-93.11745357,191.9320379
12.45833333,40.52266496,-93.86345802,192.5321725
12.5,40.32593195,-94.71962163,192.2324249
12.54166667,39.83309219,-95.11276892,191.9285318
12.58333333,39.613219,-95.82964131,191.9026215
12.625,39.45854397,-96.63093676,191.6670064
12.66666667,39.05241371,-96.98733003,192.0932875
12.70833333,38.65752655,-97.80155606,191.9751582
12.75,38.37333532,-98.33980352,191.660465
12.79166667,38.29417166,-98.84221141,191.2833942
12.83333333,37.74439419,-99.27454802,191.3391714
12.875,37.58058505,-99.86834402,191.6455981
12.91666667,37.4567529,-100.6828841,191.3991442
12.95833333,36.80486756,-100.9328613,191.1281154
13,36.6769708,-101.6342619,191.4487981
13.04166667,36.51514108,-101.8876152,191.1783974
13.08333333,36.00748791,-102.0394941,190.8104295
13.125,35.66745537,-102.2615422,191.1822943
13.16666667,35.61759698,-102.166482,191.1754331
13.20833333,35.57544391,-102.1200327,191.273853
13.25,35.57318775,-102.0172235,191.0459263
13.29166667,35.54561225,-102.0459761,190.8128089
13.33333333,35.55918812,-102.0566473,190.8359936
13.375,35.52635847,-102.0726441,191.1153567
13.41666667,35.52627578,-102.1144036,190.8440417
13.45833333,35.46261368,-102.1294862,190.9367157
13.5,35.49085264,-102.1204777,191.2525974
13.54166667,35.43710708,-102.1470066,190.7385113
13.58333333,35.38446029,-102.2280234,190.7697436
13.625,35.4029426,-102.1879706,190.5458109
13.66666667,35.4574159,-102.0749934,190.7003834
13.75,35.46978719,-102.097202,190.3913674
13.79166667,35.58767565,-101.8953828,190.9567732
13.83333333,35.63604319,-101.8110129,191.1505974
13.875,35.6903992,-101.6227046,190.3472939
13.91666667,35.70209408,-101.176362,190.6421054
13.95833333,35.74280517,-100.8624552,190.6717848
14,35.8207763,-100.6995012,190.3605443
14.04166667,35.84464594,-100.2835327,190.5263165
14.08333333,35.81933373,-99.83847281,190.6533228
14.125,35.90205863,-99.56153575,191.0501835
14.16666667,35.85024402,-99.00945949,191.3953866
14.20833333,35.83647535,-98.72149973,191.6449302
14.25,35.86113089,-97.99261492,191.1996392
14.29166667,35.79297657,-97.69158655,190.8055382
14.33333333,35.86259397,-96.9861926,191.367943
14.375,35.75210138,-96.67096047,191.4347796
14.41666667,35.77170399,-95.97888849,191.7788571
14.45833333,35.80705572,-95.34483483,191.6783143
14.5,35.61781396,-94.77402686,191.7080127
14.54166667,35.63397318,-93.97948537,191.5221438
14.58333333,35.53317401,-93.68532306,192.3198486
14.625,35.53451135,-92.91204495,192.3646084
14.66666667,35.52662144,-92.15411511,192.5366134
14.70833333,35.30422273,-91.60550783,192.1149647
14.75,35.31492265,-90.90826405,192.238131
14.79166667,34.96266042,-90.62228749,192.717212
14.83333333,34.69675764,-89.88085478,193.2095457
14.875,34.6422141,-89.09904703,193.225327
14.91666667,34.33084568,-88.54601074,193.1710667
14.95833333,34.37197597,-87.89876105,193.0765833
15,33.84308446,-87.66815206,193.1372675
15.04166667,33.66592612,-86.89892918,193.4163746
15.08333333,33.55653657,-86.31995701,193.8439492
15.125,33.20215513,-85.71994723,193.6430288
15.16666667,32.75334868,-85.46325411,194.1365016
15.20833333,32.57832403,-84.89264155,193.8083526
15.25,32.12035549,-84.45634865,193.8075367
15.29166667,31.8587155,-84.12795622,193.848278
15.33333333,31.51694598,-83.67299935,193.9483522
15.375,31.25244586,-82.97541552,193.6897476
15.41666667,30.73167066,-82.77576571,191.5026508
15.45833333,30.53275446,-82.09066069,192.9956519
15.5,29.95245691,-81.84249662,190.6091725
15.54166667,29.54260735,-81.5663289,191.520388
15.58333333,28.86326333,-81.14948393,190.8263387
15.625,28.55563194,-80.79994015,191.1804006
15.66666667,28.0147919,-80.32568497,189.4166656
15.70833333,27.55915359,-79.87084696,188.4121108
15.75,26.9664982,-79.64551224,186.8771154
15.79166667,26.50631052,-79.1322749,187.6781293
15.83333333,25.72688377,-78.91061201,184.7807814
15.91666667,24.68564007,-78.55161719,184.8435601
15.95833333,24.36149166,-78.28129625,184.5802692
16,23.70197048,-77.95681578,182.5625879
16.04166667,23.20157293,-77.83165109,182.2159684
16.125,21.92249463,-77.58095068,181.0637413
16.16666667,21.4894419,-77.37301188,181.5155495
16.25,20.43511077,-77.09836337,179.2116006
16.29166667,19.63930841,-76.9424649,178.1072268
16.33333333,19.07681642,-76.91056441,177.8308328
16.375,18.51263598,-76.88651519,177.5626338
16.41666667,17.77518051,-76.86841493,177.0968971
16.45833333,17.45810276,-76.8717478,177.1744921
16.5,16.63664809,-76.88156152,175.8360479
16.54166667,16.00669443,-76.92276653,175.2939429
16.58333333,15.53566027,-76.92690019,175.5947532
16.625,14.78883449,-76.9700711,173.8385591
16.66666667,14.46031305,-77.07636382,172.9230476
16.70833333,13.8031793,-77.22347778,172.5861821
16.75,13.39000526,-77.27357743,172.0059495
16.79166667,12.67139791,-77.58702167,170.7720671
16.83333333,12.22891455,-77.76944835,173.1594217
16.875,11.70534997,-77.9135836,173.3710503
16.91666667,11.21070287,-78.03070019,172.4107563
16.95833333,10.80224801,-78.19028144,171.668054
17,10.41280845,-78.31591355,171.2284051
17.04166667,9.667214661,-78.62898529,171.084734
17.08333333,9.339636047,-78.85119412,171.6899936
17.125,8.873224088,-79.01038617,171.2576984
17.16666667,8.552037263,-79.22224151,170.998484
17.20833333,7.714730473,-79.72940748,171.2880643
17.25,7.466466652,-79.87386587,171.5758291
17.29166667,6.759730373,-80.40868662,171.0387476
17.33333333,6.506267532,-80.84952565,171.8301474
17.375,6.141085651,-80.99657877,173.2403686
17.41666667,5.616956384,-81.55760736,172.5779968
17.45833333,5.351248759,-81.84322844,174.0455751
17.5,4.970495297,-82.23680055,173.9373917
17.54166667,4.506075253,-82.53138384,174.0783714
17.58333333,4.389311971,-82.81556088,174.5380482
17.625,4.511696039,-82.84187698,174.9986741
17.66666667,4.531341835,-82.83947716,175.2841029
17.70833333,4.561240756,-82.84009054,175.6098814
17.75,4.581300628,-82.85270259,175.3933814
17.79166667,4.596407621,-82.85518159,175.5152564
17.83333333,4.593558343,-82.85857693,175.1668946
17.875,4.611803048,-82.85869254,175.4539872
17.91666667,4.613949645,-82.85910419,175.4542173
17.95833333,4.615162207,-82.86272239,175.3969265
18,4.61288078,-82.85062965,175.6388051
18.04166667,4.616687686,-82.8602777,175.8626933
18.08333333,4.615111307,-82.86276498,175.7922875
18.125,4.616022719,-82.85312678,176.1370447
18.16666667,4.610082405,-82.85393338,176.1011054
18.20833333,4.614097985,-82.84906673,175.9621885
18.25,4.626558284,-82.84096638,175.9615431
18.29166667,4.631521064,-82.84159089,176.480115
18.33333333,4.632717067,-82.83066962,176.1762077
18.375,4.649539441,-82.80977829,176.4726006
18.41666667,4.660491927,-82.79794746,176.155793
18.45833333,4.68564696,-82.76705247,176.5067261
18.5,4.694882528,-82.77430792,176.7870032
18.54166667,4.712524028,-82.7403239,177.3203829
18.58333333,4.731143427,-82.73572134,177.6079778
18.625,4.764134624,-82.6946119,177.2882816
18.66666667,4.793313787,-82.71341904,177.4611143
18.70833333,4.767638448,-82.73090231,177.6553111
18.75,4.750642961,-82.71799706,178.8841741
18.79166667,4.776709409,-82.65204245,178.6149369
18.83333333,4.712710523,-82.64419044,179.2158063
18.875,4.689838713,-82.58215601,179.1943482
18.91666667,4.718524842,-82.613274,179.445099
18.95833333,4.699874328,-82.61532685,179.7972083
19,4.700362044,-82.65749446,180.6294121
19.04166667,4.67878463,-82.67072634,180.4480958
19.08333333,4.720331757,-82.66068615,180.7684045
19.125,4.687177915,-82.70753562,180.7661278
19.16666667,4.711475128,-82.68823242,181.055414
19.20833333,4.73697257,-82.72436633,181.5320669
19.25,4.734617145,-82.56442843,181.8716519
19.29166667,4.802191893,-82.12468192,181.626045
19.33333333,4.82339577,-81.82755884,181.3363711
19.375,4.928847535,-81.64207346,180.5998165
19.41666667,5.087360529,-81.19257603,180.7652271
19.45833333,5.216781113,-80.81353108,180.7959306
19.5,5.455429892,-80.63141232,180.2995142
19.54166667,5.579910027,-80.18623333,180.739345
19.58333333,5.649595802,-79.8774557,180.1917404
19.625,5.713251475,-79.77353502,179.9605873
19.66666667,5.761830033,-79.53458876,181.3112943
19.70833333,5.804654765,-79.12580319,180.6207596
19.75,5.828945393,-78.83408416,181.0080377
19.79166667,5.811715678,-78.62152867,180.0993481
19.83333333,5.891107493,-78.20708432,179.9283866
19.875,5.855688174,-77.91069476,179.3636215
19.91666667,5.823107569,-77.77721772,178.7420503
19.95833333,5.777052857,-77.53761168,178.8091073
20,5.872952382,-77.16995441,178.4212981
20.04166667,5.819838618,-76.8535763,178.8551987
20.08333333,5.782518038,-76.67224671,178.6346804
20.125,5.91175406,-76.16878761,178.5204762
20.16666667,5.82396252,-75.85626869,178.2023805
20.20833333,5.753105872,-75.60238882,176.8329082
20.25,5.862617628,-75.12707669,176.9925064
20.29166667,5.765821233,-74.86422944,176.7174025
20.33333333,5.705554566,-74.63234947,175.8710921
20.375,9.540927411,-78.01111236,193.0560191
20.41666667,5.752416551,-73.90701268,192.7784395
20.45833333,5.72333187,-73.78045087,175.7293703
20.5,5.82323823,-73.34786945,175.7605918
20.54166667,5.73857159,-72.93488488,176.5266369
20.58333333,5.685453784,-72.78328336,174.9123924
20.625,5.657583768,-72.53909708,175.1736899
20.66666667,5.709432431,-72.03698619,174.9061314
20.70833333,5.678173986,-71.84943845,174.228807
20.75,5.648776096,-71.64262075,174.0978317
20.79166667,5.693178041,-71.1272693,173.8395224
20.875,5.659821539,-70.64378201,194.7582913
20.91666667,5.694465952,-70.13947514,173.4239808
20.95833333,5.644684027,-69.8519452,173.7212444
21,5.624590292,-69.63587865,173.4397229
21.04166667,11.32743363,-69.38053097,194.8225481
21.08333333,5.622160112,-68.85610803,194.4882179
21.16666667,5.622408493,-68.01423388,172.8761182
21.20833333,5.603038224,-67.81919612,173.4936278
21.25,5.552402271,-67.43055032,173.2945687
21.29166667,5.591087956,-67.07375253,173.2845974
21.33333333,5.572225209,-66.82837596,173.8215272
21.375,5.562754079,-66.51941158,173.6014712
21.41666667,5.578616795,-66.07085925,173.859738
21.45833333,5.573743856,-65.7950794,173.7002396
21.5,5.53483515,-65.39065897,174.2099839
21.54166667,5.541756495,-65.07736218,174.4843301
21.58333333,5.526431313,-64.81749178,175.0168179
21.625,5.493177778,-64.49022259,175.4698006
21.66666667,5.519634073,-64.06508672,174.8496109
21.70833333,5.485687813,-63.74060551,176.0311827
21.75,5.474206646,-63.51422848,176.4428714
21.79166667,5.504715608,-63.0570606,176.1450032
21.83333333,5.456928949,-62.76660284,177.3969968
21.875,5.434117181,-62.53552821,177.7204038
21.91666667,5.470635847,-62.08940954,177.4772236
21.95833333,5.457653271,-61.73273426,178.078508
22,5.373328849,-61.39234573,179.1025962
22.04166667,5.428028989,-60.97698691,178.8493131
22.08333333,5.422296271,-60.71977613,179.6685637
22.125,5.41041926,-60.25989174,179.9218974
22.16666667,5.384836495,-59.88978527,180.8979968
22.20833333,5.343589802,-59.65533141,181.8547093
22.25,5.237630072,-59.24043269,182.9616506
22.29166667,5.35358441,-58.75938775,182.6075283
22.33333333,5.077953841,-58.50717187,183.6502006
22.375,4.854099091,-58.06114383,181.9683129
22.41666667,4.666381596,-57.76187629,182.2038328
22.45833333,4.603892613,-57.31052805,182.4601651
22.5,4.561715162,-56.87251449,182.8700831
22.54166667,4.493695767,-56.72298101,183.2539423
22.58333333,4.324447251,-56.32313858,182.6523408
22.625,4.279849847,-55.84798551,182.7007548
22.66666667,4.14451952,-55.47941623,184.1570095
22.70833333,4.130991607,-55.08343532,183.4547179
22.75,3.926014775,-54.87212322,183.8676341
22.79166667,3.687160118,-54.59292776,183.7568044
22.83333333,3.617194482,-54.08606935,183.6169297
22.875,3.561004723,-53.85287386,184.2284222
22.91666667,3.372717723,-53.63549427,184.6452244
22.95833333,3.313529162,-53.28733549,184.7700224
23,3.292171294,-52.84691487,184.3596497
23.04166667,3.034506619,-52.56021587,185.6718159
23.08333333,2.745505639,-52.08861023,185.4154459
23.125,2.624139305,-51.849668,185.4663608
23.16666667,2.513924367,-51.69942719,185.9289617
23.20833333,2.447419336,-51.25270652,185.9092839
23.25,2.287259646,-50.87901748,187.2436442
23.29166667,2.203925067,-50.7365966,187.4114222
23.33333333,1.825489503,-50.52261981,187.6615759
23.375,1.660983228,-50.15217385,186.5909935
23.41666667,1.540329403,-49.83562966,187.5666889
23.45833333,1.327611848,-49.48404296,187.6937276
23.5,1.270952978,-49.06418424,186.8043883
23.54166667,1.043816161,-48.88302349,188.474038
23.58333333,0.6530395082,-48.73634107,187.5647175
23.625,0.5658081433,-48.23141931,186.8984377
23.66666667,0.4761321996,-47.90352005,187.731582
23.70833333,0.2876761673,-47.75351573,188.3939904
23.75,-0.1084548904,-47.56313286,188.2990568
23.79166667,-0.3089026729,-47.11733935,188.3676773
23.83333333,-0.4192573427,-46.84036833,188.5626095
23.875,-0.6353306634,-46.54255475,189.1052596
23.91666667,-1.000769786,-46.23259451,189.0859361
23.95833333,-1.369485146,-45.8581972,188.9994571
24,-1.525281548,-45.70933436,189.0025495
24.04166667,-1.798467465,-45.36834643,188.184
24.08333333,-2.101390375,-45.11254785,187.8681981
24.125,-2.362907487,-44.84709498,188.3750975
24.16666667,-2.47895089,-44.68705025,188.6909265
24.20833333,-2.644695955,-44.23542243,188.6359159
24.25,-2.962279776,-43.89352746,190.0572739
24.29166667,-3.334388449,-43.67958154,189.8228376
24.33333333,-3.464983105,-43.21657756,189.3295879
24.375,-3.699585494,-42.85921712,190.8947564
24.41666667,-4.23100007,-42.75651706,191.6600063
24.45833333,-4.448280962,-42.59109311,190.4576845
24.5,-4.560574803,-42.19044483,189.9080735
24.54166667,-4.809447576,-41.89306551,191.3673045
24.58333333,-5.27132771,-41.77730349,191.7218013
24.625,-5.426075073,-41.49217582,190.5720981
24.66666667,-5.546725252,-41.12195329,191.3706933
24.70833333,-5.760769997,-40.86811035,192.0545719
24.75,-6.245941189,-40.73196173,193.0230791
24.79166667,-6.523958814,-40.37074971,192.2201293
24.83333333,-6.840342526,-40.05660141,192.3683782
24.875,-7.317955218,-39.84512441,192.6280063
24.91666667,-7.51990318,-39.66302514,191.5787746
24.95833333,-7.698541542,-39.25990177,191.4211484
25,-8.206788109,-38.95125869,192.5639556
25.04166667,-8.430885816,-38.81815649,192.5476159
25.08333333,-8.714874432,-38.62436968,193.0867885
25.125,-9.177152724,-38.37785424,192.9329425
25.16666667,-9.433339528,-38.05631198,193.5487732
25.20833333,-9.622031078,-37.83553682,193.1906465
25.25,-10.25011178,-37.71655589,192.9126486
25.29166667,-10.51962692,-37.45171874,192.5321073
25.33333333,-10.74127316,-37.14742339,193.1293237
25.375,-11.09564735,-36.92406435,193.0400981
25.41666667,-11.42165072,-36.80699494,192.8970892
25.45833333,-11.6534127,-36.63708116,192.377141
25.5,-12.12040602,-36.49647681,192.5653141
25.54166667,-12.43444811,-36.13277856,193.2913839
25.58333333,-12.78221228,-35.93989341,193.375
25.625,-13.22628184,-35.84492664,192.9334367
25.66666667,-13.4469701,-35.76634507,192.4347753
25.70833333,-13.74314224,-35.60403667,191.3103087
25.75,-14.09836088,-35.48455955,191.6054936
25.79166667,-14.39500167,-35.16382075,191.9315949
25.83333333,-14.61506842,-34.88915871,192.0856486
25.875,-15.08840559,-34.79810587,192.813508
25.91666667,-15.40163329,-34.70544809,192.075429
25.95833333,-15.69481543,-34.4920847,191.6128658
26,-16.17745174,-34.48035976,192.302178
26.04166667,-16.43812438,-34.21659512,191.9465806
26.08333333,-16.70336669,-33.92947952,191.6724437
26.125,-17.22564037,-33.86221816,191.6772911
26.16666667,-17.44757949,-33.79371292,191.9035175
26.20833333,-17.77792992,-33.66393414,191.092746
26.25,-18.28157562,-33.61874188,191.9426127
26.33333333,-18.83355903,-33.14707282,191.3330064
26.375,-19.30437474,-32.97039994,193.0669019
26.41666667,-19.51190073,-32.85001799,192.777183
26.45833333,-19.98203999,-32.78334862,191.9043846
26.5,-20.42681473,-32.69368805,192.0494952
26.54166667,-20.75708565,-32.49271697,191.9240382
26.58333333,-21.2404738,-32.47661857,193.3943537
26.625,-21.55842113,-32.285716,193.0021929
26.66666667,-22.19144958,-31.98891837,193.2751699
26.70833333,-22.48229267,-31.85327331,193.0178344
26.75,-22.99594331,-31.80196162,192.6646314
26.79166667,-23.43676474,-31.72698622,192.5666433
26.83333333,-23.85320555,-31.63313713,191.8921768
26.875,-24.23267347,-31.66529795,192.8581342
26.91666667,-24.56765452,-31.46072796,192.0465683
26.95833333,-25.21536096,-31.43800498,193.3320224
27,-25.56930416,-31.5029422,192.9554823
27.04166667,-24.15624448,-29.78767183,192.4343419
27.08333333,-26.05606841,-30.03389086,195.9100915
27.125,-26.46177899,-29.9225767,194.5000823
27.16666667,-26.66299219,-29.86893376,194.5666198
27.20833333,-27.18902294,-29.81124224,195.4320762
27.25,-27.48863994,-29.81361048,195.2080411
27.29166667,-28.14723447,-29.73482443,195.021582
27.33333333,-28.5021958,-29.75479238,195.0505696
27.375,-27.38576452,-28.98381011,194.4658
27.41666667,-29.35926358,-29.38622577,196.0090095
27.45833333,-29.65994159,-29.54654771,195.7762885
27.5,-30.17058816,-29.3912176,194.9135192
27.54166667,-30.58103343,-29.55198862,195.7470927
27.58333333,-31.0256579,-29.47771246,194.7371178
27.625,-31.53303948,-29.63892298,195.1172834
27.66666667,-32.08640126,-29.6259129,193.7159744
27.70833333,-30.76370386,-28.63883688,193.8507994
27.75,-32.71864584,-28.92242686,195.595051
27.79166667,-33.16152574,-28.84568345,195.8105759
27.83333333,-33.50823155,-28.85454039,195.8395158
27.875,-34.06631975,-28.79495433,195.5190417
27.91666667,-34.46173385,-28.82349328,195.6444241
27.95833333,-34.89524444,-28.76937371,195.4993814
28,-35.41059691,-28.76963105,195.9376435
28.04166667,-35.77894795,-28.81226695,195.7215673
28.08333333,-36.30701268,-28.77375623,196.357
28.125,-36.55265325,-28.80787168,196.2964051
28.16666667,-37.10067172,-28.75422235,196.0391383
28.20833333,-33.98230088,-29.02654867,194.7713449
28.25,-34.22034871,-29.03148382,196.0035192
28.29166667,-34.88280459,-29.00206931,196.2230284
28.33333333,-35.1106712,-29.03540327,195.6720545
28.375,-35.73230089,-28.98621824,194.1709557
28.41666667,-36.09128118,-29.02456936,196.4879367
28.45833333,-36.75720476,-29.00903874,196.3547038
28.5,-37.07608702,-29.0265414,196.5781175
28.54166667,-37.66699997,-29.01767024,196.3973418
28.58333333,-38.01963504,-29.04278438,196.8005678
28.625,-38.43192467,-29.06526809,197.1671392
